GDS5673
ID_REF	GSM1146158	GSM1146159	GSM1146160	GSM1146161	GSM1146165	GSM1146166	GSM1146167	GSM1146162	GSM1146163	GSM1146164	Gene title	Gene symbol	Gene ID	UniGene title	UniGene symbol	UniGene ID	Nucleotide Title	GI	GenBank Accession	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Chromosome location	Chromosome annotation	GO:Function	GO:Process	GO:Component	GO:Function ID	GO:Process ID	GO:Component ID
10401933	73.0089	84.4485	71.0124	76.1093	86.8227	78.249	71.5064	84.4485	64	70.0348	symplekin	Sympk	68188	Symplekin	Sympk	Mm.130902	Mus musculus mammary gland RCB-0526 Jyg-MC(A) cDNA, RIKEN full-length enriched library, clone:G830022P11 product:unclassifiable, full insert sequence///Mus musculus Mouse mammary tumor virus clone 66B env precursor (env) and vSAG protein (vSAG) mRNA, complete cds///Mus musculus endogenous mouse mammary tumor virus MTV-17, partial sequence///Mus musculus adult male cecum cDNA, RIKEN full-length enriched library, clone:9130020O15 product:ENV PROTEIN homolog [Mouse mammary tumor virus], full insert sequence///Mus musculus cDNA clone IMAGE:3587523, partial cds///Mus musculus, clone IMAGE:3495376, mRNA///Mouse endogenous mammary tumor virus MTV-9 mRNA envelope gene///Mus musculus Mouse mammary tumor virus clone 66A env precursor (env) and vSAG protein (vSAG) mRNA, complete cds///Mus musculus Mouse mammary tumor virus clone 66C env precursor (env) and vSAG protein (vSAG) mRNA, complete cds///Mus musculus activated spleen cDNA, RIKEN full-length enriched library, clone:F830017C03 product:unclassifiable, full insert sequence	74202931///3132515///8896118///26083476///13096825///22450774///199756///3132512///3132518///74221053	AK145002///AF043689///AF263910///AK033592///BC003207///BC018102///M21800///AF043688///AF043690///AK156338			chr12:92885043-92885267	7 A3	Chromosome 7, NC_000073.6 (19024352..19054623)	molecular_function	cell adhesion///mRNA polyadenylation///mRNA processing///positive regulation of protein dephosphorylation	bicellular tight junction///cell junction///cytoplasm///cytoskeleton///membrane///nucleoplasm///nucleus///plasma membrane	GO:0003674	GO:0007155///GO:0006378///GO:0006397///GO:0035307	GO:0005923///GO:0030054///GO:0005737///GO:0005856///GO:0016020///GO:0005654///GO:0005634///GO:0005886
10402080	349.706	276.282	315.173	270.597	317.365	380.038	328.557	274.374	335.461	288.015	nrde-2 necessary for RNA interference, domain containing	Nrde2	217827				Mus musculus nrde-2 necessary for RNA interference, domain containing (Nrde2), transcript variant 1, mRNA///Mus musculus nrde-2 necessary for RNA interference, domain containing (Nrde2), transcript variant 2, mRNA///Mus musculus cDNA sequence BC002230, mRNA (cDNA clone MGC:38228 IMAGE:5323598), complete cds	594140516///594140542///19344079	NM_001290303///NM_183155///BC025577			chr12:100125452-100159603	12 E	Chromosome 12, NC_000078.6 (100125450..100159943, complement)	molecular_function	RNA interference///RNA processing///chromatin silencing by small RNA	catalytic step 2 spliceosome	GO:0003674	GO:0016246///GO:0006396///GO:0031048	GO:0071013
10402394	867.067	1584.71	885.286	1520.15	855.13	537.455	1002.93	1379.57	797.865	1509.65	serine (or cysteine) peptidase inhibitor, clade A, member 1D	Serpina1d	20703				Mus musculus serine (or cysteine) peptidase inhibitor, clade A, member 1D (Serpina1d), mRNA///Mus musculus alpha-1 protease inhibitor 4 (alpha-1 PI-4) mRNA, complete cds	93102381///191847	NM_009246///M75718			chr12:103763587-103773633	12 52.98 cM	Chromosome 12, NC_000078.6 (103763587..103773633, complement)	endopeptidase inhibitor activity///glycoprotein binding///identical protein binding///peptidase inhibitor activity///protease binding///serine-type endopeptidase inhibitor activity///serine-type endopeptidase inhibitor activity	negative regulation of peptidase activity///response to cytokine///response to peptide hormone	Golgi apparatus///endoplasmic reticulum///extracellular exosome///extracellular region///extracellular space///extracellular space	GO:0004866///GO:0001948///GO:0042802///GO:0030414///GO:0002020///GO:0004867///GO:0004867	GO:0010466///GO:0034097///GO:0043434	GO:0005794///GO:0005783///GO:0070062///GO:0005576///GO:0005615///GO:0005615
10402554	134.364	149.086	136.239	156.498	129.787	134.364	137.187	151.167	122.786	126.238	B cell leukemia/lymphoma 11B	Bcl11b	58208				Mus musculus B cell leukemia/lymphoma 11B (Bcl11b), transcript variant 1, mRNA///Mus musculus B cell leukemia/lymphoma 11B (Bcl11b), transcript variant 3, mRNA///Mus musculus B cell leukemia/lymphoma 11B (Bcl11b), transcript variant 2, mRNA///PREDICTED: Mus musculus B cell leukemia/lymphoma 11B (Bcl11b), transcript variant X2, mRNA///PREDICTED: Mus musculus B cell leukemia/lymphoma 11B (Bcl11b), transcript variant X4, mRNA///PREDICTED: Mus musculus B cell leukemia/lymphoma 11B (Bcl11b), transcript variant X10, mRNA///PREDICTED: Mus musculus B cell leukemia/lymphoma 11B (Bcl11b), transcript variant X11, mRNA///Mus musculus mRNA for zinc finger protein mRit1 alpha, complete cds///Mus musculus mRNA for zinc finger protein mRit1 beta, complete cds///Mus musculus mRNA for zinc finger protein mRit1 gamma, complete cds///Mus musculus CTIP2 protein (CTIP2) mRNA, complete cds///Mus musculus B-cell leukemia/lymphoma 11B, mRNA (cDNA clone MGC:27524 IMAGE:4457123), complete cds	120587006///556503408///120586998///1039741676///1039741678///1039741687///1039741688///13094144///13094146///13094148///7546792///18043208	NM_001079883///NM_001286343///NM_021399///XM_006516110///XM_006516111///XM_006516115///XM_006516116///AB043551///AB043553///AB043583///AF186019///BC019503			chr12:107913641-108003414	12 59.1 cM	Chromosome 12, NC_000078.6 (107910403..108004139, complement)	RNA polymerase II core promoter proximal region sequence-specific DNA binding///metal ion binding///nucleic acid binding///protein binding///sequence-specific DNA binding///transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	T cell differentiation in thymus///T cell receptor V(D)J recombination///alpha-beta T cell differentiation///axonogenesis///central nervous system neuron differentiation///commitment of neuronal cell to specific neuron type in forebrain///epithelial cell morphogenesis///keratinocyte development///negative regulation of apoptotic process///negative regulation of cell proliferation///odontogenesis of dentin-containing tooth///olfactory bulb axon guidance///positive T cell selection///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription from RNA polymerase II promoter///post-embryonic camera-type eye development///post-embryonic development///regulation of gene expression///regulation of keratinocyte proliferation///regulation of lipid metabolic process///regulation of neuron differentiation///regulation of transcription, DNA-templated///signal transduction///skin development///striatal medium spiny neuron differentiation///thymus development///transcription, DNA-templated	intracellular///neuron part///neuron projection///nucleus	GO:0000978///GO:0046872///GO:0003676///GO:0005515///GO:0043565///GO:0001077	GO:0033077///GO:0033153///GO:0046632///GO:0007409///GO:0021953///GO:0021902///GO:0003382///GO:0003334///GO:0043066///GO:0008285///GO:0042475///GO:0071678///GO:0043368///GO:0045944///GO:0045944///GO:0045944///GO:0045944///GO:0031077///GO:0009791///GO:0010468///GO:0010837///GO:0019216///GO:0045664///GO:0006355///GO:0007165///GO:0043588///GO:0021773///GO:0048538///GO:0006351	GO:0005622///GO:0097458///GO:0043005///GO:0005634
10403076	1016.93	1016.93	1332.57	1323.37	1082.39	1296.13	1323.37	1089.92	1448.15	1428.22												chr12:115982260-115993370								
10403352	4182.07	4011.71	2385.37	2062.24	3902.01	3191.46	2646.74	4329.55	3565.78	2721.15	Kruppel-like factor 6	Klf6	23849				Mus musculus Kruppel-like factor 6, mRNA (cDNA clone MGC:28265 IMAGE:4008402), complete cds///Mus musculus Kruppel-like factor 6 (Klf6), mRNA///Mus musculus Kruppel-like protein Klf6 mRNA, complete cds	18044844///84794648///13124862	BC020042///NM_011803///AY027436			chr13:5861489-5870393	13 A1	Chromosome 13, NC_000079.6 (5861489..5870393)	DNA binding///double-stranded DNA binding///metal ion binding///nucleic acid binding///transcription factor activity, sequence-specific DNA binding	cytokine-mediated signaling pathway///positive regulation of transcription from RNA polymerase II promoter///regulation of transcription, DNA-templated///transcription, DNA-templated	cytoplasm///nucleus///nucleus	GO:0003677///GO:0003690///GO:0046872///GO:0003676///GO:0003700	GO:0019221///GO:0045944///GO:0006355///GO:0006351	GO:0005737///GO:0005634///GO:0005634
10403748	512	666.287	560.278	613.109	634.73	544.958	544.958	666.287	526.394	734.185												chr13:17206021-17206127								
10404069	398.932	512	388.023	497.999	342.509	315.173	385.343	484.382	382.681	461.44	histone cluster 1, H1a	Hist1h1a	80838				Mus musculus histone cluster 1, H1a (Hist1h1a), mRNA///Mus musculus histone cluster 1, H1a, mRNA (cDNA clone MGC:151197 IMAGE:40126139), complete cds///Mus musculus histone cluster 1, H1a, mRNA (cDNA clone MGC:151227 IMAGE:40126169), complete cds	586946398///109733809///109733495	NM_030609///BC116820///BC116850			chr13:23763668-23764414	13 A3.2	Chromosome 13, NC_000079.6 (23763668..23764412)	DNA binding///protein binding	nucleosome assembly///spermatogenesis	chromosome///nucleosome///nucleus	GO:0003677///GO:0005515	GO:0006334///GO:0007283	GO:0005694///GO:0000786///GO:0005634
10404783	843.357	776.047	245.572	326.288	837.532	526.394	404.501	786.88	407.315	326.288	endothelin 1	Edn1	13614				Mus musculus endothelin 1 (Edn1), mRNA///Mus musculus preproET mRNA for preproendothelin, complete cds///Mus musculus endothelin 1, mRNA (cDNA clone MGC:36081 IMAGE:5059522), complete cds///Mus musculus mRNA for endothelin-1, complete cds///Mus musculus preproendothelin-1 (ET-1) mRNA, complete cds	985567530///19570864///22137709///1536791///1244501	NM_010104///AB081657///BC029547///D43775///U35233			chr13:42301476-42307990	13 20.82 cM	Chromosome 13, NC_000079.6 (42301476..42307990)	cytokine activity///endothelin A receptor binding///endothelin A receptor binding///endothelin B receptor binding///hormone activity///protein binding///receptor binding	G-protein coupled receptor signaling pathway///G-protein coupled receptor signaling pathway///artery smooth muscle contraction///blood vessel morphogenesis///body fluid secretion///calcium-mediated signaling///cartilage development///cell growth///cell surface receptor signaling pathway///cell-cell signaling///dorsal/ventral pattern formation///epithelial fluid transport///glucose transport///heart development///histamine secretion///in utero embryonic development///inositol phosphate-mediated signaling///intracellular signal transduction///membrane depolarization///middle ear morphogenesis///negative regulation of cAMP biosynthetic process///negative regulation of cAMP biosynthetic process///negative regulation of cellular protein metabolic process///negative regulation of hormone secretion///negative regulation of nitric-oxide synthase biosynthetic process///negative regulation of smooth muscle cell apoptotic process///negative regulation of transcription from RNA polymerase II promoter///neural crest cell development///nitric oxide transport///patterning of blood vessels///peptide hormone secretion///phosphatidylinositol 3-kinase signaling///phospholipase D-activating G-protein coupled receptor signaling pathway///positive regulation of JUN kinase activity///positive regulation of MAP kinase activity///positive regulation of cardiac muscle hypertrophy///positive regulation of cell growth involved in cardiac muscle cell development///positive regulation of cell migration///positive regulation of cell proliferation///positive regulation of cell proliferation///positive regulation of cell size///positive regulation of cytosolic calcium ion concentration///positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway///positive regulation of heart rate///positive regulation of hormone secretion///positive regulation of mitotic nuclear division///positive regulation of neutrophil chemotaxis///positive regulation of odontogenesis///positive regulation of prostaglandin secretion///positive regulation of prostaglandin-endoperoxide synthase activity///positive regulation of receptor biosynthetic process///positive regulation of renal sodium excretion///positive regulation of sarcomere organization///positive regulation of sequence-specific DNA binding transcription factor activity///positive regulation of smooth muscle cell proliferation///positive regulation of smooth muscle contraction///positive regulation of smooth muscle contraction///positive regulation of transcription from RNA polymerase II promoter///positive regulation of urine volume///positive regulation of urine volume///prostaglandin biosynthetic process///protein kinase C deactivation///protein kinase C-activating G-protein coupled receptor signaling pathway///regulation of blood pressure///regulation of blood pressure///regulation of blood vessel size///regulation of pH///regulation of sensory perception of pain///regulation of systemic arterial blood pressure by endothelin///regulation of vasoconstriction///respiratory gaseous exchange///response to hypoxia///rhythmic excitation///sensory perception of pain///skeletal system development///superoxide anion generation///vasoconstriction///vein smooth muscle contraction	Weibel-Palade body///basal part of cell///cytoplasm///extracellular region///extracellular space///extracellular space///rough endoplasmic reticulum lumen	GO:0005125///GO:0031707///GO:0031707///GO:0031708///GO:0005179///GO:0005515///GO:0005102	GO:0007186///GO:0007186///GO:0014824///GO:0048514///GO:0007589///GO:0019722///GO:0051216///GO:0016049///GO:0007166///GO:0007267///GO:0009953///GO:0042045///GO:0015758///GO:0007507///GO:0001821///GO:0001701///GO:0048016///GO:0035556///GO:0051899///GO:0042474///GO:0030818///GO:0030818///GO:0032269///GO:0046888///GO:0051771///GO:0034392///GO:0000122///GO:0014032///GO:0030185///GO:0001569///GO:0030072///GO:0014065///GO:0031583///GO:0043507///GO:0043406///GO:0010613///GO:0061051///GO:0030335///GO:0008284///GO:0008284///GO:0045793///GO:0007204///GO:0051482///GO:0010460///GO:0046887///GO:0045840///GO:0090023///GO:0042482///GO:0032308///GO:0060585///GO:0010870///GO:0035815///GO:0060298///GO:0051091///GO:0048661///GO:0045987///GO:0045987///GO:0045944///GO:0035810///GO:0035810///GO:0001516///GO:0042313///GO:0007205///GO:0008217///GO:0008217///GO:0050880///GO:0006885///GO:0051930///GO:0003100///GO:0019229///GO:0007585///GO:0001666///GO:0043179///GO:0019233///GO:0001501///GO:0042554///GO:0042310///GO:0014826	GO:0033093///GO:0045178///GO:0005737///GO:0005576///GO:0005615///GO:0005615///GO:0048237
10404848	1226.22	1038.29	1499.22	1351.18	1243.34	1782.89	1520.15	1009.9	1389.16	1278.29	jumonji, AT rich interactive domain 2	Jarid2	16468				Mus musculus jumonji, AT rich interactive domain 2 (Jarid2), transcript variant 1, mRNA///Mus musculus jumonji, AT rich interactive domain 2 (Jarid2), transcript variant 3, mRNA///Mus musculus jumonji, AT rich interactive domain 2 (Jarid2), transcript variant 2, mRNA///PREDICTED: Mus musculus jumonji, AT rich interactive domain 2 (Jarid2), transcript variant X1, mRNA///PREDICTED: Mus musculus jumonji, AT rich interactive domain 2 (Jarid2), transcript variant X3, mRNA///PREDICTED: Mus musculus jumonji, AT rich interactive domain 2 (Jarid2), transcript variant X4, mRNA///Mus musculus 12 days embryo spinal cord cDNA, RIKEN full-length enriched library, clone:C530046H17 product:jumonji, AT rich interactive domain 2, full insert sequence///Mus musculus jumonji, AT rich interactive domain 2, mRNA (cDNA clone MGC:63443 IMAGE:6406875), complete cds///Mus musculus jumonji, AT rich interactive domain 2, mRNA (cDNA clone MGC:66908 IMAGE:6406875), complete cds///Mus musculus mRNA for jumonji protein, complete cds///Mus musculus 9.5 days embryo parthenogenote cDNA, RIKEN full-length enriched library, clone:B130010D11 product:jumonji, full insert sequence	326537276///326537278///326537275///1039743194///1039743196///755544672///74211104///30851586///38173748///780143///26090593	NM_001205043///NM_001205044///NM_021878///XM_006516856///XM_006516858///XM_006516859///AK164134///BC052444///BC060695///D31967///AK044888			chr13:44730838-44920995	13 21.66 cM	Chromosome 13, NC_000079.6 (44729535..44921643)	DNA binding///DNA binding///RNA polymerase II regulatory region sequence-specific DNA binding///chromatin binding///NOT histone demethylase activity///protein binding///transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding	cell differentiation///covalent chromatin modification///liver development///multicellular organism development///negative regulation of cardiac muscle hypertrophy///negative regulation of cell proliferation///negative regulation of histone methylation///negative regulation of transcription from RNA polymerase II promoter///negative regulation of transcription from RNA polymerase II promoter///negative regulation of transcription, DNA-templated///positive regulation of histone H3-K9 methylation///regulation of cell proliferation///regulation of transcription, DNA-templated///spleen development///stem cell differentiation///thymus development///transcription, DNA-templated	colocalizes_with ESC/E(Z) complex///colocalizes_with ESC/E(Z) complex///histone methyltransferase complex///nucleus///nucleus	GO:0003677///GO:0003677///GO:0000977///GO:0003682///NOT GO:0032452///GO:0005515///GO:0001227	GO:0030154///GO:0016569///GO:0001889///GO:0007275///GO:0010614///GO:0008285///GO:0031061///GO:0000122///GO:0000122///GO:0045892///GO:0051574///GO:0042127///GO:0006355///GO:0048536///GO:0048863///GO:0048538///GO:0006351	colocalizes_with GO:0035098///colocalizes_with GO:0035098///GO:0035097///GO:0005634///GO:0005634
